# base64 English<TAB>base64 Japanese
V2VsbCwgc2hlIGlzIGluIHRoZSBzaG93ZXIgbm93LCBzbyB0aGF0IHdvbid0IHdvcms=	44K344Oj44Ov44O844Gr5YWl44Gj44Gm44KL44GL44KJIOWKueOBi+OBquOBhA==
TWFieSBpdHMgc29tZXRoaW5nIGZvciB5b3Ugc29tZWRheS4uLg==	44Oh44Kk44OT44O8LOOBhOOBpOOBi+WQm+OBruOBn+OCgeOBq+OBguOCiw==
RXh0cmEgcGljdHVyZSBvZiBMaXNh	44Oq44K144Gu5YaZ55yf
SSBndWVzcy4uLi4gSSdtIHNvcnJ5	6Kix44GX44Gm44GP44KM
TXkgamF3IHN0aWxsIGh1cnRzLi4u	6aCs44Gv55eb44GE
U2hlIHdhbnRzIHRvIHRha2UgdGhpbmdzIGV2ZW4gZnVydGhlcuKApiA=	5pu044Gr6YCy44KB44GmLi4u
RXh0cmEgcGljdHVyZQ==	6L+95Yqg44Gu55S75YOP44CC
TGV0IG1lIGtub3cgaWYgdGhlcmUgaXMgYW55dGhpbmcgSSBjYW4gZG8=	5L2V44GL44Gn44GN44Gf44KJ5pWZ44GI44Gm
MiBob3VycyBsYXRlci4uLg==	MuaZgumWk+W+jOKApg==
QSBsaXR0bGUgYWZ0ZXIgTGlseSBsZWZ0IGZvciB0aGUgbWFsbCB3aXRoIExlby4uLg==	44Oq44Oq44O844GM44Os44Kq44Go44K344On44OD44OU44Oz44Kw44Oi44O844Or44G46KGM44Gj44Gf5b6M
UGF0aWVudCAxOTQyIEkgYW0geW91ciBkb2N0ZXIuIEkgd2FudCB0aGUgYmVzdCBmb3IgeW91	5oKj6ICF44GV44KTIDE5NDIg56eB44Gv44GC44Gq44Gf44Gu5Yy76ICF44Gn44GZ
WW91IGhhdmUgdG8gdHJ1c3QgbWUgaWYgSSB0ZWxsIHlvdSB0aGF0IG5vdCB1cGluZyB0aGUgZG9zZSBpcyBhIEJJRyBtaXN0YWtl	6Jas44KSIOWil+OChOOBmeOBk+OBqOOBjOmWk+mBleOBhOOBoOOBqCDoqIDjgaPjgabjgY/jgow=
R29vZCwgQWlzaGEgaXMgb24gaGVyIHdheS4gQmUgcmVhZHk=	44Kq44O844K344Oj44GM5p2l44KL44GeIOa6luWCmeOCkg==
WW91IGFyZSBtYWtpbmcgYSBiaWcgbWlzdGFrZSBwYXRpZW50IDE5NDI=	6ZaT6YGV44GE44KS54qv44GX44Gm44GE44KLIDE5NDLlubQ=
T2ggSW0gc28gc29ycnkgYmFieQ==	44GC44GC44CB5pys5b2T44Gr44GU44KB44KT44Gq44GV44GE44CB44OZ44Kk44OT44O844CC
VGhlIG5leHQgbW9ybmluZy4uLg==	57+M5pyd4oCm
dWguLi4gTm8gYmFieSBJIGp1c3QgZmVsbCBhc2xlZXAgdGhhdHMgYWxs	6LWk44Gh44KD44KT44Gv44GE44Gq44GEIOWvneOBpuOBl+OBvuOBo+OBn+OBoOOBkQ==
Li4uYmFieSB3IHdoeSBhcmUgeW91IHNvIGFuZ3J5Li4u	Li4u44OZ44Kk44OT44O8IOaAkuOBo+OBpuOCi+OBruOBr+OBquOBnC4uLg==
RGlkIHNvbWV0aGluZyBoYXBwZW4/	5L2V44GL44GC44Gj44Gf44Gu44GLPw==
MTAgbWludXRlcyBsYXRlci4uLg==	MTDliIblvozigKY=
UG90ZW50aWFsIG9wdGlvbiB0byBkZW55IHVwaW5nIHRoZSBkb3Nl	5oqV5LiO6YeP44KS5aKX5Yqg44GZ44KL44GT44Go44KS5ouS5ZCm44GZ44KL5Y+v6IO95oCn
U3RheSBvbiB0aGUgbWVkaWNhdGVkIHBhdGg=	6Jas44Gu6YGT44GrIOeVmeOBvuOBo+OBpuOBj+OBoOOBleOBhA==
RG9udCBnbyBkb3duIHRoZSBtZWRpY2F0ZWQgcGF0aCBhbmQgY2hvb3NlIGZvciBjbGFyaXR5	6Jas44Gu6YGT44Gr6LiP44G/5Ye644GV44Gq44GE44GnIOaYjueiuuaAp+OCkumBuOaKnuOBmeOCiw==
SSBqdXN0IGZlbGwgYXNsZWVwLi4u	44Gf44Gg5a+d6JC944Gh44GX44Gf44Gg44GR4oCm
SSB0aGluayB5b3UgY2FuIHNlZSBpdCBpbiB0aGlzIHZpZGVvLi4u	44GT44Gu44OT44OH44Kq44Gn44KP44GL44KL44Gn44GX44KH44GG
SXQgbW9zdGx5IGp1c3QgdGFrZXMgc3BhY2UuLi4gYnV0IG5vdyBpdCBjb21lcyBpbiBoYW5keSBJIGd1ZXNz	56m66ZaT44GM5b+F6KaB44Gn44GZ44GMLOS7iuS+v+WIqeOBp+OBmQ==
SXQncyBhIDMwLW1pbnV0ZSBkcml2ZQ==	MzDliIbou4rnqIs=
VGhlIGRyaXZlci4uLiBIZSBjb21wbGltZW50ZWQgbWU=	6YGL6Lui5omL44GvLi4u
SGUgc2FpZC4uLiBNeSBleWVzIGxvb2tlZCBwcmV0dHkuLi4=	5b2844GvLi4uIOees+OBjOe2uum6l+OBoOOBo+OBn+OBo+OBpuiogOOBo+OBnw==
V2FpdCBsZXQgbWUgdGFrZSBhIHBpYyBvZiBoaW0=	5b6F44Gj44GmIOWGmeecn+OCkuaSruOBo+OBpuOBguOBkuOCiw==
U2VlIHRoYXQ/	6KaL44Gm44KLPw==
V2hhdCBkbyB5b3UgdGhpbmsgYmFieT8=	44Gp44GG5oCd44GGPw==
U2tpcHMgYmlnIHBhcnQgb2YgdGhpcyBFcGlzb2Rl	44GT44Gu44Ko44OU44K944O844OJ44Gu5aSn6YOo5YiG44KS44K544Kt44OD44OX44GX44G+44GZ
SSdsbCB0ZXh0IHlvdSBpZiBtZSBhbmQgaGVyIGFyZSBnb2luZyB0byBkbyBzb21ldGhpbmcgZnVuIHRvZ2V0aGVy	5qW944GX44GE44GT44Go44KS5LiA57eS44Gr44GX44Gf44KJIOODoeODvOODq+OBmeOCiw==
RXZlcnkgZmV3IHNlY29uZHM=	44G744KT44Gu5pWw56eS44GU44Go44Gr
VGhlIGNhciBhY3R1YWxseSBzd2VydmVkIGEgdGlueSBiaXQgb3V0IG9mIHRoZSBsYW5lIGhpaGk=	44Kr44O844GM5a6f6Zqb44Gr5bCP5bmF44Gr5puy44GM44Gj44GfIOOBteOBtQ==
SSB0b2xkIGhpbSBpdCB3YXMgZ2V0dGluZyBwcmV0dHkgaG90IGJhY2sgaGVyZS4uLg==	5pqR44GP44Gq44Gj44Gm44KL44Go6KiA44Gj44Gf
U2hvdWxkIEkgdGFrZSBteSB3aGl0ZSBzaGlydCBjb21wbGV0ZWx5IG9mZj8=	55m944GE44K344Oj44OE44KS6ISx44GE44Gn44GE44GE44Gu44GLPw==
RW5kcyB0aGUgc2NlbmUgZWFybHk=	6Iie5Y+w44Gv5pep44GP57WC44KP44KK44G+44GZ
RG9uJ3QgeW91IHdhbnQgbWUgdG8gZ2l2ZSBoaW0gYSBsaXR0bGUgZmVlbD8=	5oSf44GY44GV44Gb44Gq44GE44GuPw==
TGlrZSwgYW4gYWN0dWFsIGF1ZGlibGUgZ2FzcA==	6IGe44GT44GI44KL44KI44GG44Gq5oGv44KS
V2hhdCE/	5L2V44GgPw==
QXJlIHlvdS4uLiBzdXJlPw==	56K644GLPw==
SSB3aGlzcGVyZWQgaW4gaGlzIGVhcuKApi4gSSBhc2tlZCBoaW0gaWYgaGUga25ldyBhIHF1aWV0IHBsYWNlIHRvIHN0b3AgZm9yIGEgbWludXRl	6ICz44Gr44GV44GV44KE44GE44GmLi4uIOmdmeOBi+OBquWgtOaJgOOCkuefpeOBo+OBpuOCi+OBi+iBnuOBhOOBpuOBv+OBvuOBl+OBnw==
SGUgY3V0IHRoZSBlbmdpbmUuLi4=	44Ko44Oz44K444Oz44KS5YiH44Gj44Gf
RG8geW91IHdhbnQgdG8gc2VlPw==	6KaL44Gf44GE77yf
R2V0IGEgcGljdHVyZSBvZiBNYXJjbydzIGNvY2s=	44Oe44Or44Kz44Gu44OB44Oz44Kz44Gu5YaZ55yf44KS5pKu44Gj44Gm
V2hhdCBkbyBJIGRvPw==	44Gp44GG44GX44KI44GG77yf
TGlseSBvbmx5IGdpdmVzIE1hcmNvIGEgaGFuZGpvYg==	44Oq44Oq44O844Gv44Oe44Or44Kz44Gr5omL44KS5oyv44Gj44Gf44Gg44GR
T2theS4uLiByZWFjaGluZyBvdmVyIHRoZSBzZWF0cyBub3c=	5bqn5bit44KSIOaPoeOCiw==
SSd2ZSBnb3QgYSBnb29kIGdyaXAgb24gaGlt	5o+h44KK5ZCI44GE44GM44Gn44GN44Gf
SGUncyB0ZWxsaW5nIG1lIG5vdCB0byBzdG9w	5q2i44KB44Gq44GE44KI44GG44Gr
SGUncyB6aXBwaW5nIHVw	44K644Kk44OD44OX44Ki44OD44OX44GX44Gm44KL
SGUncyB0aGFua2luZyBtZSBwcm9mdXNlbHkgaGloaQ==	5b2844Gv56eB44Gr5oSf6Kyd44GX44Gm44GE44KLIOOBteOBtQ==
SSBtaWdodCBnZXQgbWVzc3kuLi4=	5re35Lmx44GZ44KL44GL44KC44GX44KM44Gq44GE
TWFkZSBpdCEgSSBsb3N0IG15IHBhbnRzIG9uIHRoZSB3YXkuLi4=	6ISx5Ye644GX44Gf44KPIOmAlOS4reOBp+ODkeODs+ODhOOCkg==
TWlnaHQgZ290IHN0dWNrIGJlaGluZCBoaXMgaGFuZCBvciBzb21ldGhpbmcgaGloaQ==	5omL44Gu6KOP44Gr5byV44Gj5o6b44GL44Gj44GmIOOBteOBtQ==
QSB2ZXJ5IGRpcnR5IGFuZ2Vs	5rGa44KM44Gf5aSp5L2/
T3IgbGV0IGhpbSBkbyB0aGUgd29yayB3aGlsZSBJIGp1c3Qgc2l0IGFuZCBiZSBwcmV0dHk=	5LuV5LqL44KS44GX44Gm44GC44GS44GmIOW6p+OBo+OBpuWPr+aEm+OBhOS6uuOBq+OBquOBo+OBpg==
TGlseSB3aWxsIHN1Y2sgTWFyY28ncyBjb2Nr	44Oq44Oq44O844GM44Oe44Or44Kz44Gu44OB44Oz44Kz44KS5ZC444GG
SGUncyBhYm91dCB0byBibG93Li4u	54iG55m644GZ44KL44Ge
T3RoZXJ3aXNlIEkgaGFkIHRvIHdhbGsgaW50byB0aGUgaG90ZWwgbGlrZSB0aGlz	44Gd44GG44Gn44Gq44GR44KM44GwIOOBk+OCk+OBqumiqOOBq+ODm+ODhuODq+OBq+WFpeOCieOBquOBkeOCjOOBsOOBquOCieOBquOBi+OBo+OBnw==
R29kLi4uIHlvdSByZWFsbHkgd2FudCBtZSB0bz8=	5pys5b2T44Gr5qyy44GX44GE44GuPw==
QW55b25lIGNvdWxkIGRyaXZlIGJ5IGlmIEknbSBvdXRzaWRlLi4u	5aSW44Gr44GE44KL44Gq44KJ6Kqw44Gn44KCIOmAmuOCiuaKnOOBkeOCieOCjOOCiw==
U2hlIGZlZWxzIGluY3Jlw61ibGU=	5L+h44GY44KJ44KM44Gq44GE5rCX5YiG44Gg
SGUncyBncmlwcGluZyBteSBoZWFkIHdpdGggYm90aCBoYW5kcw==	5b2844Gv56eB44Gu6aCt44KSIOS4oeaJi+OBp+aPoeOBo+OBpuOBhOOCiw==
RG8geW91IHdhbnQgbWUgdG8gc3dhbGxvdyBpdD8=	6aOy44G/6L6844G+44Gb44Gm5qyy44GX44GEPw==
SSBmZWVsIGxpa2Ugb25lLi4uIE1hcmNvIGlzIGp1c3Qgc3RhcmluZyBhdCBteSBtb3V0aA==	5rCX44GM44Gk44GPLi4uIOODnuODq+OCs+OBr+WPo+OCkuOBmOOBo+OBqOimi+OBpOOCgeOBpuOBhOOCiw==
SXQncyBhIG1lc3MgYmFieS4uLg==	5re35rKM44Go44GX44Gf6LWk44Gh44KD44KT
SXQgd2FzIHNvIHRoaWNrLi4uIG15IHRocm9hdCBmZWVscyBzbyB3YXJtIHJpZ2h0IG5vdy4=	5aSq44Gj44Gf44Gu44GrIOWWieOBjOOBqOOBpuOCguaaluOBi+OBhA==
T2ggbXkgZ29kLi4uIG91dCBpbiB0aGUgb3Blbj8=	6YeO5aSW44GnPw==
V2FpdCwgaGUncy4uIHB5dWRz	5b6F44Gj44GmLOW9vOOBry4uLiDjg5fjg7zjg4k=
SGUgZ2F2ZSBtZSBhIGZ1bGwgZmFjaWFsLi4uIHJpZ2h0IG91dCBpbiB0aGUgb3BlbiE=	6aGU44Gu5pW05b2i44KSIOWFrOmWi+OBl+OBnyE=
SSBoYWQgdG8gdGFrZSB0aGVtIG9mZiBhbmQgdGhyb3cgdGhlbSBhd2F5IGhpaGk=	6ISx44GE44Gn5o2o44Gm44Gq44GR44KM44Gw44Gq44KJ44Gq44GL44Gj44GfIOOBteOBtQ==
SSByZWFsbHkgaGFkIHRvIHdvcmsgZm9yIGl0IGhpaGk=	6aCR5by144Gj44Gf44KT44GgIOOBteOBtQ==
SGUgZ2F2ZSBtZSBhIGZ1bGwgZmFjaWFsLi4uIHJpZ2h0IG91dCBpbiB0aGUgb3Blbg==	6aGU44Gu5pW05b2i44KSIOWFrOmWi+OBl+OBnw==
SSB0aGluayBoZSB3YXMgc2F2aW5nIHVwIGZvciBhIHNwZWNpYWwgcGFzc2VuZ2VyIGhpaGk=	54m55Yil5peF6KGM6ICF44Gu44Gf44KB44Gu6LKv6JOE44Gg44Gj44Gf44Go5oCd44GGIOOBteOBtQ==
TG92ZSB5b3UgYmFieQ==	5aSn5aW944GN44Gg44KI44CB44OZ44Kk44OT44O8
SGUgZ2F2ZSBtZSBhIGJpZyBzbWlsZS4uLiBJIGd1ZXNzIEkgbWFkZSBoaW0gaGFwcHkgc29tZWhvdw==	56yR6aGU44GnIOW5uOOBm+OBq+OBleOBm+OBpuOBj+OCjOOBnw==
SSdsbCBsZXQgeW91IGtub3c=	6YCj57Wh44GZ44KL
RGlkIHlvdSB0YWtlIHlvdXIgcGlsbHMgdG9kYXk/IFRoZSBuZXcgZG9zZSB0aGUgZG9jdG9yIGdhdmUgeW91Pw==	5LuK5pel6Jas44KS6aOy44KT44Gg44GLPw==
QW5kIGhvdyBhcmUgeW91IGZlZWxpbmc/	44Gp44GG5oSf44GY44Gm44KLPw==
WW91IHVuZGVyc3RhbmQgdGhhdCByaWdodD8=	44KP44GL44Gj44Gm44KL44GuPw==
SGUgbmVlZHMgdGhhdCAoOw==	5b2844Gv44Gd44KM44KS5b+F6KaB44Go44GX44Gm44GE44KLICg7
SSBmaW5hbGx5IHBhcmtlZA==	44KE44Gj44Go6aeQ6LuK44GX44Gf
QnV0IEknbSBub3QgcXVpdGUgZG9uZSB3aXRoIGhlciB5ZXQ=	44Gn44KC44G+44Gg5b285aWz44Go44GvIOWujOWFqOOBq+OBryDntYLjgo/jgaPjgabjgarjgYQ=
SWYgZG9tIHNjb3JlIGlzIGxvdyBNYXRoIHdpbGwgZm9yY2UgTGlseSB0byB0YWxrIHRvIHRoZSBob3RlbCByb29tIHdpdGggY3VtIG9uIGhlciBmYWNl	44Op44Oz44Kt44Oz44Kw44GM5L2O44GE44Gq44KJIOeul+aVsOOBr+ODquODquODvOOCkiDpg6jlsYvjgasg5a+d5a6k44KSIOaKvOOBl+OBpOOBkeOBvuOBmQ==
SSB3YW50IGhlciB0byB3YWxrIHRocm91Z2ggdGhlIGxvYmJ5IGV4YWN0bHkgbGlrZSB0aGlz	5buK5LiL44KS6YCa44Gj44GmIOatqeOBhOOBpuihjOOBjeOBn+OBhA==
T2Zjb3Vyc2UgSSBhbS4uLg==	44KC44Gh44KN44KTLi4u
UGVvcGxlIHdpbGwgc2VlISBUaGUgcmVjZXB0aW9uaXN0IGlzIHJpZ2h0IHRoZXJlIQ==	5b6F5qmf5a6k44Gu5ouF5b2T6ICF44Gv44Gd44GT44Gr44GE44G+44GZ
SSBoYXZlIG5ldmVyIGZlbHQgc28gZXhwb3NlZCBpbiBteSBsaWZlLg==	56eB44Gv5Lq655Sf44Gu5Lit44GnIOOBk+OCk+OBquOBq+aatOmcsuOBleOCjOOBn+OBk+OBqOOBjOOBquOBhA==
TXkgd2hvbGUgYm9keSBpcyBhY2hpbmcuLi4=	55eb44GE6Lqr5L2T44GMLi4u
TG92ZSB5b3UgY3Vja3kh	5oSb44GX44Gm44KL44KPIQ==
SSByZWFsbHkgbmVlZGVkIGl0IGFmdGVyIGV2ZXJ5dGhpbmcgaGloaQ==	5pys5b2T44Gr44GK5LiW6Kmx44Gr44Gq44KK44G+44GX44GfIOOBteOBtQ==
U28gbXVjaCBiZXR0ZXI=	6Imv44GP44Gq44Gj44Gf
SSBqdXN0IGdvdCBvdXQgb2YgdGhlIGxvbmdlc3QsIGhvdHRlc3Qgc2hvd2Vy	6ZW344GE5pqR44GE44K344Oj44Ov44O844KS5rW044Gz44Gf44Gw44GL44KK
SSBmZWVsIGNvbXBsZXRlbHkgcmVmcmVzaGVk	5a6M5YWo44Gr54i95b+r5oSf44KS5oSf44GY44Gm44GE44G+44GZ
SXp6eSB3YXMgd2FpdGluZyBmb3IgbWUgaW4gbXkgcm9vbSB3aGVuIEkgZ290IG91dA==	6YOo5bGL44Gn5b6F44Gj44Gm44GE44Gf
VGhhbmsgeW91IGJhYnk=	44GC44KK44GM44Go44GG44CB44OZ44Kk44OT44O8
U2hlIGRpZG4ndCBsZWF2ZSBvdXQgYSBzaW5nbGUgZGV0YWls	57Sw6YOo44KS5b+Y44KM44Gm44GE44Gq44GE
T2ggbXkgZ29kLi4uIHllcw==	44GC44GCLOelnuanmC4uLiDjgZ3jgYbjgaA=
QnV0IGl0IHdhcyBzbyBmdW4gc2hhcmluZyBvdXIgc3RvcmllcyB3aXRoIGVhY2ggb3RoZXI=	44Gn44KCIOeJqeiqnuOCkuWIhuOBi+OBoeWQiOOBhuOBruOBr+OBqOOBpuOCgualveOBl+OBhA==
TG9vayBhdCB1cyE=	44G744KJIQ==
TWUgdG9vLiBTaGUncyB0aGUgYmVzdA==	56eB44KC44Gd44GG44KIIOW9vOWls+OBr+acgOmrmOOBrg==
aGloaQ==	44G444G444Gj
V2UgbmVlZCBzb21lIGZyZXNoIGFpciBhZnRlciBzcGVuZGluZyBhbGwgdGhpcyB0aW1lIGluIGhvdGVsIHJvb21zIGFuZCBjYXJz	44Ob44OG44Or44Or44O844Og44KE6LuK44Gn6YGO44GU44GZ5pmC6ZaT44GMIOW/heimgeOBquOBruOBryDmuIXmvZTjgarnqbrmsJfjgYw=
SSBrbm93LCBpdCBzb3VuZHMgYSBsaXR0bGUgcmFuZG9tLCByaWdodD8=	44Op44Oz44OA44Og44Gq6Kmx44Gg
QnV0IEl6enkgc2hvd2VkIG1lIHRoZSB3ZWJzaXRlIGFuZCBpdCBhY3R1YWxseSBsb29rcyBhbWF6aW5n	44Gn44KC44Kk44K444O844GM44Km44Kn44OW44K144Kk44OI44KSIOimi+OBm+OBpuOBj+OCjOOBnw==
SXQncyBhIGNhYmxlIGNhciByaWRlISBMaWtlIGEgZ2xhc3MgZ29uZG9sYQ==	44Kx44O844OW44Or44Kr44O844Gr5LmX44KL44KT44GgIOOCrOODqeOCueOBruOCtOODs+ODieODqeOBv+OBn+OBhA==
VGhlIHZpZXdzIGFyZSBzdXBwb3NlZCB0byBiZSBpbmNyZWRpYmxl	5pmv6Imy44Gv5L+h44GY44KJ44KM44Gq44GE44Gv44Ga
UGVyZmVjdCBmb3Igc29tZSBjdXRlIHBpY3R1cmVz	57Sg5pW144Gq5YaZ55yf44Gr44G044Gj44Gf44KK
SXQgZ29lcyBzdXBlciBoaWdoIHVwIGFuZCB0cmF2ZWxzIG92ZXIgdGhlIGVudGlyZSBwYXJr	5YWs5ZyS5YWo5L2T44Gr5bqD44GM44KL
UmlnaHQ/IQ==	5pys5b2T44GLPw==
SSdtIGdvaW5nIHRvIGdvIHBpY2sgb3V0IGEgY3V0ZSBvdXRmaXQgbm93	57Sg5pW144Gq5pyN44KSIOmBuOOBtg==
U29tZXRoaW5nIGNvbWZvcnRhYmxlIGZvciB3YWxraW5nLCBidXQgc3RpbGwgcHJldHR5	5q2p44GR44KL44Gu44Gr5b+r6YGp44Gq44GR44GpLOOBvuOBoOe+juOBl+OBhOOCguOBrg==
SGV5IGN1Y2t5IQ==	44Gt44GIIOOCreODpeODvOODiCE=
WWVwISBXZSBuZWVkIHNvbWUgZnJlc2ggYWly	44G744KJLOWwkeOBl+epuuawl+OCkg==
SSdtIG1ha2luZyBzdXJlIHNoZSBwaWNrcyBvdXQgc29tZXRoaW5nIHJlYWxseSBjdXRlIHRvIHdlYXI=	57Sg5pW144Gq5pyN44KSIOmBuOOBtuOCiOOBhuOBq+OBl+OBpuOBhOOBvuOBmQ==
Tm8gcHJvbWlzZXMh	57SE5p2f44Gv44Gq44GEIQ==
V2UnbGwgdGV4dCB5b3Ugd2hlbiB3ZSBnZXQgdGhlcmU=	5Yiw552A44GX44Gf44KJ44Oh44O844Or44GZ44KL
V2UncmUgaGVhZGluZyB0byB0aGUgdGF4aSBub3ch	44K/44Kv44K344O844Gr5ZCR44GL44Gj44Gm44KLIQ==
NDUgbWludXRlcyBsYXRlci4uLg==	NDXliIblvozigKY=
V2UgbWFkZSBpdCE=	552A44GE44Gf44KI77yB
MjAgbWludXRlcyBsYXRlci4uLg==	MjDliIblvozigKY=
VGhlIGRyaXZlIHdhcyBzdXBlciBxdWljaw==	44OJ44Op44Kk44OW44Gv6LaF6YCf44Gg44Gj44Gf
V2UganVzdCBzY2FubmVkIG91ciB0aWNrZXRzIGFuZCBncmFiYmVkIGEgcGFyayBtYXA=	44OB44Kx44OD44OI44KS44K544Kt44Oj44Oz44GX44GmIOWFrOWckuOBruWcsOWbs+OCkuaJi+OBq+WFpeOCjOOBnw==
VHJ5aW5nIHRvIGZpZ3VyZSBvdXQgb3VyIHJvdXRl	6Lev57ea44KSIOaOouOBl+OBpuOBhOOCiw==
SXQgcmVhbGx5IGlzISBUaGUgd2VhdGhlciBpcyBhbWF6aW5nIHJpZ2h0IG5vdw==	5pys5b2T44GgIOWkqeawl+OBjOOBmeOBlOOBhA==
V2UncmUgZ29pbmcgdG8gc3RhcnQgd2Fsa2luZyBub3cuIFRoZSBwYXJrIGlzIGFic29sdXRlbHkgaHVnZSE=	5q2p44GE44Gm6KGM44GT44GGIOWFrOWckuOBr+W3qOWkp+OBoA==
8J+YgiBJJ2xsIHRlbGwgaGVyIHlvdSBzYWlkIHRoYXQh	6KiA44Gj44Gf44GT44Go44Gg44Gj44Gm6KiA44Gj44Gm44KE44KLISDwn5iC
V2UndmUgYmVlbiB3YWxraW5nIGZvciBhIGJpdCwganVzdCB0YWtpbmcgaW4gdGhlIHNpZ2h0cw==	5q2p44GE44Gm44Gf44KT44GgIOaZr+iJsuOCkuecuuOCgQ==
MTUgbWludXRlcyBsYXRlci4uLg==	MTXliIblvozigKY=
SXQncyBzbyBuaWNlIHdpdGggYWxsIHRoZSB0cmVlcyBhbmQgc3Vuc2hpbmU=	576O44GX44GEIOaoueacqOOBqOWkqumZveOBruWFiQ==
RXZlbiBwaW5rZXIhIFRoZXkgYXJlIHNvIHByZXR0eQ==	44OU44Oz44Kv44KC44KI44Gj44GmIOe+juOBl+OBhA==
TG9vayE=	44G744KJIQ==
aGloaSB0aGFuayB5b3UgYmFieQ==	44GC44KK44GM44Go44GGIOi1pOOBoeOCg+OCkyDjgbXjgbU=
SXp6eSBpcyB0YWtpbmcgc28gbWFueSBwaWN0dXJlcyBvZiBtZQ==	44Kk44K444O844GM56eB44Gu5YaZ55yf44KS5pKu44KL
Tm8sIHRoZSBib2FyZGluZyBzdGF0aW9uIGlzIGFsbCB0aGUgd2F5IG9uIHRoZSBvdGhlciBzaWRlIG9mIHRoZSBwYXJrIQ==	6aeQ6LuK5aC044Gv5YWs5ZyS44Gu5ZCR44GT44GG5YG044Gr44GC44KLIQ==
U28gd2UgYXJlIGp1c3QgZ29pbmcgdG8gdGFrZSBhIG5pY2UsIHNsb3cgd2FsayB0b3dhcmRzIGl0IGFuZCBzZWUgdGhlIGJpZyBjYXRzIG9uIHRoZSB3YXk=	44KG44Gj44GP44KK5q2p44GE44GmIOmAlOS4reOBp+Wkp+OBjeOBqueMq+OCkiDopovjgos=
